generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1879999100§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 0]))§672§0.04253789
502§519999900§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 0]))§104392§1.1778904
