generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1979999600§2.5390294§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 2, 1, 7]))§672§0.04284908
2§439999900§2.537974§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 1, 2]))§841§0.046562657
9§579999800§2.5285716§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([7, 6, 2, 3, 1]))§2017§0.06740149
11§639999800§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([6, 7, 1, 2]))§2355§0.07265453
512§320000000§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([2, 6, 7, 1]))§106750§2.0126595
