generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1999999900§6.7941065§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([10, 9, 6, 1, 5, 0]))§673§0.04544831
2§1179999500§6.6126513§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5, 6, 8]))§841§0.0478084
3§839999600§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 0]))§1010§0.049980506
504§619999800§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5, 4, 1]))§104878§1.210942
