generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1919999500§5.797621§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 7]))§672§0.03908903
5§799999700§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 1, 5, 4]))§1341§0.046799492
506§699999740§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 0]))§105448§1.2037703
