generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1559999400§2.3666518§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([9, 2, 1, 0, 6, 8]))§672§0.03342804
3§659999800§2.3432443§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 2, 1]))§1006§0.038178183
8§519999900§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([3, 6, 1]))§1846§0.048942897
509§459999970§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 3, 6]))§105848§0.8228939
