generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1820000100§2.5390294§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 7, 2, 6]))§672§0.039025463
3§180000020§2.537974§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 6, 2]))§1010§0.04498978
6§619999800§2.5285716§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([1, 6, 7, 3, 2]))§1515§0.052848604
7§579999800§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([6, 7, 1, 2]))§1682§0.05533714
508§419999900§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([6, 7, 2, 1]))§105488§1.7075403
