generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1679999200§2.3091536§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 3, 6, 0]))§671§0.037139833
10§939999550§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 6, 3]))§2179§0.0583202
511§519999900§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 6, 3]))§106504§0.9746141
