generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1.0290818§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§672§0.01155814
502§0.7727791§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104306§0.4478922
