generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1920000300§10.144281§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([]))§673§0.3731675
5§300000000§10.132978§Chromosome(steinerPoints=[(4.8327646, 3.608791)], includedObstacleCornersIndices=set([]))§1346§0.3897495
160§160000020§10.118055§Chromosome(steinerPoints=[(4.8060718, 5.903355)], includedObstacleCornersIndices=set([]))§29350§0.5800265
187§260000020§10.112612§Chromosome(steinerPoints=[(4.8060718, 5.903355), (5.8107634, 3.086861)], includedObstacleCornersIndices=set([]))§34639§0.6155703
196§160000020§10.106425§Chromosome(steinerPoints=[(4.8060718, 5.903355), (4.751866, 3.6513357), (3.4134424, 2.8773522)], includedObstacleCornersIndices=set([]))§36429§0.62987435
204§300000000§10.100982§Chromosome(steinerPoints=[(3.4134424, 2.8773522), (5.8107634, 3.086861), (4.8060718, 5.903355), (4.751866, 3.6513357)], includedObstacleCornersIndices=set([]))§38023§0.64452136
334§260000020§10.097031§Chromosome(steinerPoints=[(5.8107634, 3.086861), (4.8060718, 5.903355), (4.751866, 3.6513357), (3.7072089, 2.9515517)], includedObstacleCornersIndices=set([]))§65567§0.9600195
344§260000020§10.095929§Chromosome(steinerPoints=[(3.7072089, 2.9515517), (5.8107634, 3.086861), (4.8060718, 5.903355), (4.751866, 3.6513357), (4.7530904, 3.626665)], includedObstacleCornersIndices=set([]))§67816§0.98561114
360§260000020§10.094513§Chromosome(steinerPoints=[(5.8107634, 3.086861), (4.8060718, 5.903355), (4.771262, 3.6367877), (3.7072089, 2.9515517), (4.7718697, 3.6205626)], includedObstacleCornersIndices=set([]))§71438§1.0305235
377§240000020§10.0883665§Chromosome(steinerPoints=[(5.8107634, 3.086861), (4.8060718, 5.903355), (3.7072089, 2.9515517), (4.7718697, 3.6205626), (3.2428362, 2.708754)], includedObstacleCornersIndices=set([]))§75320§1.0811716
401§100000020§10.087208§Chromosome(steinerPoints=[(3.2428362, 2.708754), (5.8107634, 3.086861), (4.8060718, 5.903355), (4.7853723, 3.6067276), (3.7072089, 2.9515517), (4.800826, 3.615603)], includedObstacleCornersIndices=set([]))§80914§1.1587129
464§240000020§10.084961§Chromosome(steinerPoints=[(3.7072089, 2.9515517), (4.8060718, 5.903355), (4.800826, 3.615603), (3.2428362, 2.708754), (6.2299, 2.9115639)], includedObstacleCornersIndices=set([]))§95582§1.3649882
713§60000012§10.081644§Chromosome(steinerPoints=[(4.800826, 3.615603), (3.4043374, 2.787527), (3.2428362, 2.708754), (4.8060718, 5.903355), (6.281138, 2.8565164)], includedObstacleCornersIndices=set([]))§153466§2.1209857
824§180000020§10.077183§Chromosome(steinerPoints=[(3.2428362, 2.708754), (3.4043374, 2.787527), (4.800826, 3.615603), (4.8060718, 5.903355), (6.577046, 2.688469)], includedObstacleCornersIndices=set([]))§179298§2.463822
934§280000030§10.076032§Chromosome(steinerPoints=[(6.577046, 2.688469), (3.4043374, 2.787527), (4.800826, 3.615603), (4.8060718, 5.903355), (3.26429, 2.6821485)], includedObstacleCornersIndices=set([]))§204795§2.799921
937§60000012§10.074382§Chromosome(steinerPoints=[(3.4043374, 2.787527), (3.2428362, 2.708754), (4.8060718, 5.903355), (4.800826, 3.615603), (6.7321925, 2.6362906)], includedObstacleCornersIndices=set([]))§205481§2.8091867
948§120000020§10.073232§Chromosome(steinerPoints=[(3.4043374, 2.787527), (3.26429, 2.6821485), (6.7321925, 2.6362906), (4.8060718, 5.903355), (4.800826, 3.615603)], includedObstacleCornersIndices=set([]))§207983§2.842958
950§220000020§10.071371§Chromosome(steinerPoints=[(6.7321925, 2.6362906), (4.800826, 3.615603), (4.8060718, 5.903355), (3.2538507, 2.633658)], includedObstacleCornersIndices=set([]))§208438§2.8493702
983§40000012§10.070354§Chromosome(steinerPoints=[(4.8012133, 3.6051533), (4.842562, 5.9439197), (3.2538507, 2.633658), (6.7321925, 2.6362906), (4.8125176, 3.6114872)], includedObstacleCornersIndices=set([]))§216173§2.938985
996§220000020§10.068849§Chromosome(steinerPoints=[(3.2760892, 2.6694098), (6.7321925, 2.6362906), (4.812386, 3.611422), (4.826641, 5.969388)], includedObstacleCornersIndices=set([]))§219166§2.9774344
1021§160000020§10.06762§Chromosome(steinerPoints=[(3.272591, 2.6638086), (6.7572765, 2.6185827), (4.826641, 5.969388), (4.8462005, 3.5731606), (4.857465, 3.5798593)], includedObstacleCornersIndices=set([]))§224927§3.0502305
1522§300000000§10.0669365§Chromosome(steinerPoints=[(3.2576516, 2.6498122), (4.8445415, 3.587192), (4.8235164, 5.9759717), (6.7648993, 2.6140504)], includedObstacleCornersIndices=set([]))§341067§4.3209944
