generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§140000000§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§677§0.00823283
502§0.7527068§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104474§0.37051463
