generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1.1179732§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§673§0.010904495
502§0.75112617§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104293§0.37669507
