generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1.0871961§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§672§0.012543934
502§0.7522725§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104230§0.37847185
