generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1.8781077§1.0502166§Chromosome(steinerPoints=[(0.48533857, 0.42264658)], includedObstacleCornersIndices=set([]))§675§0.005905869
502§1.1720927§1.0502166§Chromosome(steinerPoints=[(0.48533857, 0.42264658)], includedObstacleCornersIndices=set([]))§104229§0.5317424
